1.002499999999999947e+00 1.228812900667438659e-15 6.371071628498687906e-17
1.006369999999999987e+00 1.233591484764920558e-15 7.040707295954986404e-17
1.010250000000000092e+00 1.362091512031182859e-15 2.361532376019496388e-17
1.014140000000000041e+00 1.559364141451407829e-15 3.441638665237035366e-17
1.018040000000000056e+00 1.818304886260256859e-15 1.435398892971530984e-17
1.021959999999999980e+00 1.827715771268562902e-15 7.115701809648118789e-17
1.025889999999999969e+00 2.145784180124416350e-15 3.937563048537427228e-17
1.029840000000000089e+00 2.222241525684124747e-15 1.094276253898438984e-16
1.033789999999999987e+00 2.174324029841314971e-15 9.705645629421020859e-17
1.037760000000000016e+00 2.483669084666153427e-15 7.903144203426008222e-17
1.041740000000000110e+00 2.589314802070275699e-15 1.245245378635309893e-16
1.045730000000000048e+00 2.665738014886431015e-15 7.637981547077989130e-17
1.049730000000000052e+00 2.816048865283342550e-15 1.179764148181143633e-16
1.053739999999999899e+00 2.948108450091606451e-15 1.331693865843732783e-16
1.057770000000000099e+00 3.078222468517324986e-15 7.662849688809781429e-17
1.061800000000000077e+00 3.219195575499258566e-15 1.058544147504208062e-16
1.065849999999999964e+00 3.224130194995842068e-15 2.728961608159847923e-17
1.069909999999999917e+00 3.438649612122998685e-15 6.472738443225723410e-17
1.073970000000000091e+00 3.483563426533105340e-15 1.540137654618376550e-16
1.078049999999999953e+00 3.560225568554134593e-15 1.207948042143842311e-16
1.082140000000000102e+00 3.532656063975397496e-15 1.177686926930605695e-16
1.086230000000000029e+00 3.366717293137231684e-15 1.074567032549437708e-16
1.090340000000000087e+00 3.059152017083395114e-15 9.465546159053673043e-17
1.094449999999999923e+00 2.318642145691486827e-15 6.022283750444737816e-17
1.098579999999999890e+00 1.640492796771715574e-15 1.364597830629249962e-16
1.102710000000000079e+00 1.327495538386659532e-15 4.457131670907910104e-17
1.106849999999999890e+00 8.600476154222813624e-16 4.075215527182234106e-17
1.110999999999999988e+00 6.932994109512769649e-16 1.001649740106843260e-17
1.115150000000000086e+00 4.320668962181251923e-16 5.044380647638645059e-17
1.119320000000000093e+00 3.182683292109520338e-16 6.358393752321694883e-17
1.123490000000000100e+00 4.243743510424239107e-16 5.707531093819789662e-17
1.127669999999999950e+00 4.646480627717514595e-16 1.832118895186957008e-17
1.131860000000000088e+00 4.596300618587734515e-16 5.517509234351560340e-17
1.136050000000000004e+00 4.368157360676532682e-16 4.440104307980965433e-17
1.140249999999999986e+00 4.689463504063741264e-16 1.229588201556723985e-17
1.144460000000000033e+00 4.095090536142780541e-16 2.437380208301464747e-17
1.148670000000000080e+00 3.249203133188956061e-16 7.276467031784827506e-17
1.152889999999999970e+00 2.624554421736093045e-16 2.674388227324117008e-17
1.157119999999999926e+00 2.637393209418409005e-16 3.481222895546583445e-17
1.161350000000000104e+00 3.013297114172457204e-16 3.526760851553096246e-17
1.165589999999999904e+00 2.688606953067236326e-16 2.758028077348714176e-17
1.169829999999999925e+00 3.538639046309693719e-16 8.506513587326411203e-17
1.174080000000000013e+00 3.998343712593662270e-16 4.421540971594114839e-17
1.178330000000000100e+00 5.199977197180117941e-16 2.579889288743304424e-17
1.182590000000000030e+00 6.033498794755153298e-16 1.768124877130476496e-17
1.186860000000000026e+00 7.765004114159009200e-16 2.367500730035126662e-17
1.191119999999999957e+00 9.201212440763379745e-16 6.542222956888086311e-17
1.195389999999999953e+00 1.061674607698680843e-15 6.343034017722646735e-17
1.199670000000000014e+00 1.344752078306034832e-15 3.142279875954690167e-17
1.203950000000000076e+00 1.621475982506227076e-15 1.270240299128872541e-16
1.208229999999999915e+00 1.978129019896134469e-15 6.552462779954117999e-17
1.212520000000000042e+00 2.031615029044377227e-15 6.824451985012826115e-17
1.216809999999999947e+00 2.251927260363174592e-15 1.122167581487822523e-16
1.221100000000000074e+00 2.558127226674874492e-15 4.952514806417669090e-17
1.225400000000000045e+00 2.844647228274904272e-15 9.881331736596806188e-17
1.229689999999999950e+00 3.250227115495558958e-15 1.254436838863629403e-16
1.233989999999999920e+00 3.530305780776432342e-15 9.553364832110455219e-17
1.238299999999999956e+00 3.637492347746681379e-15 4.527952237675079332e-17
1.242599999999999927e+00 3.997807340909251195e-15 6.787783666223986333e-17
1.246909999999999963e+00 4.345225033114842443e-15 1.662718088931227951e-16
1.251219999999999999e+00 4.496316060507260815e-15 7.290412695579519091e-17
1.255530000000000035e+00 4.865232505045297890e-15 7.886370398022603511e-17
1.259840000000000071e+00 5.135173745490798781e-15 1.226486997999582786e-16
1.264159999999999950e+00 5.404822419562984953e-15 1.107095537155867169e-16
1.268469999999999986e+00 5.350892684748547403e-15 1.145143794005510434e-16
1.272790000000000088e+00 5.345333923655559062e-15 1.687605735087908394e-16
1.277099999999999902e+00 5.346601711273258019e-15 1.002073961348150476e-16
1.281420000000000003e+00 4.626995707254721876e-15 5.806759855435865065e-17
1.285740000000000105e+00 4.547310379376102590e-15 1.267811998230356388e-16
1.290059999999999985e+00 4.173239890561495382e-15 1.477338282586266648e-16
1.294370000000000021e+00 3.916556782933395519e-15 6.308462424609232541e-17
1.298689999999999900e+00 3.617334524625263386e-15 1.321137095873275468e-16
1.303010000000000002e+00 3.114788389075503700e-15 1.513060636768053744e-16
1.307330000000000103e+00 2.819559661763124702e-15 8.811855358943053463e-17
1.311649999999999983e+00 2.519732766283474641e-15 6.308462424609232541e-17
1.315960000000000019e+00 2.337605322788534346e-15 3.962133747789683523e-17
1.320279999999999898e+00 2.013358887349508063e-15 1.081266802498356137e-16
1.324589999999999934e+00 1.511934256230790172e-15 6.439142071356694243e-17
1.328910000000000036e+00 1.091223811403516981e-15 5.362351534370060597e-17
1.333220000000000072e+00 6.422124460642192043e-16 5.188420825434167577e-17
1.337530000000000108e+00 2.382250951356435217e-16 1.378831184691035049e-17
1.341839999999999922e+00 9.957594037907638368e-17 3.890986481905645335e-17
1.346149999999999958e+00 9.352956866389534360e-17 1.206485210277266311e-17
1.354759999999999964e+00 3.570757957993481888e-17 7.990962876482790706e-18
1.363359999999999905e+00 3.048639132068935101e-17 8.446781286107888710e-17
1.367660000000000098e+00 2.316599057184502069e-17 5.192955604220552651e-17
1.371950000000000003e+00 8.715991110620102211e-17 8.046062876790487712e-17
1.384830000000000005e+00 3.404551001313110835e-17 6.964542516768593712e-17
1.393389999999999906e+00 6.149647644961292645e-17 7.417484023722759152e-17
1.397669999999999968e+00 1.363178883718671208e-17 5.752586315310333033e-17
1.410490000000000022e+00 2.589968200304013174e-17 6.135799503291039316e-17
1.427519999999999900e+00 2.671355289254083050e-17 2.547882527502620003e-17
1.431769999999999987e+00 1.468970884309451512e-17 2.841897104365741430e-17
1.436020000000000074e+00 8.203902435194046279e-17 3.221365442768013623e-17
1.444499999999999895e+00 1.461466556833916361e-16 2.564329633789156680e-17
1.448730000000000073e+00 1.871639736115619790e-16 3.008625804411857955e-17
1.452960000000000029e+00 1.666185000455013073e-16 3.133995371483647303e-17
1.457179999999999920e+00 2.710915139032521134e-16 2.440003553448857967e-17
1.461400000000000032e+00 2.265946065751195152e-16 1.072445926342902494e-16
1.465619999999999923e+00 2.068946498279397940e-16 6.523693753244789291e-17
1.469829999999999970e+00 2.510492544992936077e-16 6.537688178101700620e-17
1.474029999999999951e+00 2.106029286097101113e-16 7.596632166316105656e-17
1.478229999999999933e+00 1.888106346827044549e-16 4.721811592739959766e-17
1.482429999999999914e+00 3.392126682659658018e-16 1.453733052365950876e-17
1.486620000000000053e+00 2.398034907196791197e-16 1.078570315757634225e-16
1.490799999999999903e+00 3.024541415120205519e-16 5.846207554771199462e-17
1.494979999999999976e+00 3.136014079459522410e-16 4.784581708134738068e-17
1.499160000000000048e+00 4.311677422308031639e-16 6.957715968057904687e-17
1.503330000000000055e+00 5.823241094465955501e-16 2.604762306581319190e-17
1.507489999999999997e+00 4.995083213735032861e-16 1.078102209560329733e-16
1.511649999999999938e+00 6.259018707518961973e-16 9.191557750443977594e-17
