1.704059999999999908e+00 2.177140200000000075e-16 1.127728800000000054e-16
1.707910000000000039e+00 3.157102400000000618e-16 1.738666000000000113e-17
1.711750000000000105e+00 2.702834799999999906e-16 2.261222800000000226e-17
1.715589999999999948e+00 3.480423400000000040e-16 8.972774000000000570e-17
1.719419999999999948e+00 4.709397000000000703e-16 4.815867600000000183e-17
1.723249999999999948e+00 3.619901800000000082e-16 6.269568000000001428e-17
1.727070000000000105e+00 4.014064000000000553e-16 4.745791999999999715e-17
1.730879999999999974e+00 3.616079599999999954e-16 6.397632000000000318e-17
1.734680000000000000e+00 3.327436800000000367e-16 4.019023000000000127e-17
1.738480000000000025e+00 2.355559800000000096e-16 5.825926000000000657e-17
1.742269999999999985e+00 1.268245400000000285e-16 4.917100800000000662e-17
1.746059999999999945e+00 2.735778799999999875e-16 2.160656600000000145e-17
1.749840000000000062e+00 3.607994400000000176e-16 5.278991800000000950e-17
1.753609999999999891e+00 3.549878400000000199e-16 5.655939600000000623e-17
1.757379999999999942e+00 2.481518400000000131e-16 6.375244000000000495e-17
1.761139999999999928e+00 2.097332200000000199e-16 1.282936800000000130e-16
1.764890000000000070e+00 2.134980000000000329e-16 7.179414000000001047e-17
1.768639999999999990e+00 3.433031600000000002e-16 2.995874000000000272e-17
1.772380000000000067e+00 1.625421000000000158e-16 4.644239800000000586e-17
1.776119999999999921e+00 1.072773800000000180e-16 5.783545400000000410e-17
1.779849999999999932e+00 1.251396400000000137e-16 8.024880000000000397e-17
1.783570000000000100e+00 1.099981600000000110e-16 4.627628600000000148e-17
1.787290000000000045e+00 1.975346600000000259e-16 8.977124000000000089e-17
1.790999999999999925e+00 1.100317999999999941e-16 3.257088600000000044e-17
1.794699999999999962e+00 1.408831600000000065e-16 3.140270799999999926e-17
1.798399999999999999e+00 1.915531200000000068e-16 1.060425600000000133e-17
1.802089999999999970e+00 1.096710400000000127e-16 9.453999999999999153e-17
1.805779999999999941e+00 1.452749200000000183e-16 1.134949800000000117e-16
1.809460000000000068e+00 6.213192000000001012e-17 7.574452000000001117e-17
1.813139999999999974e+00 5.487333600000000305e-17 1.315961999999999993e-17
1.816799999999999971e+00 1.021478600000000089e-16 5.106667999999999704e-17
1.820470000000000033e+00 1.559243000000000170e-16 7.070432000000000620e-17
1.824119999999999964e+00 2.202909600000000008e-16 8.875102000000000124e-17
1.827769999999999895e+00 9.203150000000000214e-17 3.604607200000000246e-17
1.831420000000000048e+00 1.533653399999999913e-16 7.928078000000001087e-17
1.835059999999999913e+00 1.772288600000000056e-16 1.220122799999999934e-16
1.838689999999999936e+00 1.125124600000000038e-16 5.691806799999999628e-17
1.842319999999999958e+00 1.290732000000000105e-16 8.349216000000000733e-17
1.845939999999999914e+00 2.182911200000000135e-16 2.207671400000000328e-16
1.849560000000000093e+00 9.046550000000000292e-17 1.286614000000000232e-16
1.856770000000000032e+00 1.414295200000000002e-16 1.063609800000000003e-16
1.860370000000000079e+00 1.792136200000000209e-16 8.444046000000001329e-17
1.867550000000000043e+00 2.359057200000000276e-17 2.202138200000000163e-17
1.871140000000000025e+00 2.354057599999999876e-16 2.772892999999999933e-16
1.874710000000000099e+00 7.877733999999999655e-18 2.444439000000000217e-16
1.881850000000000023e+00 4.391185800000000330e-17 3.748250000000000682e-17
1.885410000000000030e+00 1.326048199999999951e-16 2.832267599999999737e-17
1.888970000000000038e+00 2.197341600000000132e-16 9.568608000000001093e-17
1.892519999999999980e+00 1.788081999999999943e-16 4.787836200000000870e-17
1.896060000000000079e+00 1.155551400000000105e-16 5.020636600000000854e-17
1.899599999999999955e+00 3.028748399999999953e-16 3.651970000000000452e-17
1.903140000000000054e+00 1.155412200000000022e-16 3.696142799999999983e-17
1.906670000000000087e+00 1.500309200000000013e-16 7.391868000000000456e-17
1.910190000000000055e+00 2.102523200000000159e-16 8.722794000000000303e-17
1.913710000000000022e+00 2.628751399999999816e-16 4.060214599999999972e-17
1.917219999999999924e+00 2.336332800000000129e-16 3.473434399999999868e-17
1.920730000000000048e+00 3.032976599999999953e-16 4.912373800000000611e-17
1.924230000000000107e+00 2.399697800000000223e-16 1.188391000000000135e-16
1.927729999999999944e+00 2.434120800000000151e-16 3.500613200000000336e-17
1.931219999999999937e+00 5.275656800000000498e-17 9.209878000000000537e-17
1.934709999999999930e+00 1.485165400000000021e-16 2.321792200000000189e-17
1.938190000000000079e+00 1.344155800000000050e-16 5.417855400000000009e-17
1.941670000000000007e+00 9.286090000000000483e-17 1.235655199999999973e-17
1.945140000000000091e+00 1.526241000000000043e-16 2.187023400000000127e-17
1.948609999999999953e+00 5.162481400000000215e-17 7.563780000000000901e-17
1.952069999999999972e+00 1.084170800000000027e-16 5.774636599999999769e-17
1.955529999999999990e+00 5.580412000000001210e-17 3.007236200000000346e-17
1.958979999999999944e+00 1.481157600000000030e-16 7.829883999999999713e-17
1.962429999999999897e+00 1.680584800000000157e-16 4.311140000000000620e-17
1.965870000000000006e+00 2.875286200000000366e-17 3.806087599999999999e-17
1.969309999999999894e+00 1.402411000000000110e-16 8.629762000000000165e-18
1.972750000000000004e+00 2.197602599999999979e-16 4.051827800000000259e-17
1.976180000000000048e+00 1.980131600000000345e-16 2.980881000000000247e-17
1.979600000000000026e+00 2.334592799999999828e-16 3.586023999999999863e-17
1.983020000000000005e+00 2.132045199999999931e-16 3.000386400000000011e-17
1.986429999999999918e+00 2.617087600000000425e-16 2.349608999999999806e-17
1.989840000000000053e+00 2.123896200000000299e-16 1.823525800000000235e-17
1.993249999999999966e+00 2.998965399999999840e-16 1.390782000000000185e-17
1.996650000000000036e+00 2.381555400000000226e-16 5.260652199999999973e-17
2.000039999999999818e+00 3.938524800000000270e-16 1.655447600000000047e-16
2.003429999999999822e+00 1.575604800000000274e-16 2.827244800000000186e-17
2.006819999999999826e+00 2.331803000000000195e-16 4.095594600000000164e-17
2.010200000000000209e+00 3.837396000000000223e-16 5.126109600000000108e-17
2.013580000000000148e+00 3.928253000000000232e-16 5.116626600000000295e-17
2.016950000000000021e+00 3.936535400000000005e-16 4.195969400000000007e-17
2.020319999999999894e+00 3.858084600000000324e-16 8.332048000000000333e-17
2.023680000000000145e+00 5.096361400000000385e-16 5.981250000000001049e-17
2.027039999999999953e+00 4.008246599999999726e-16 3.048190000000000110e-17
2.030390000000000139e+00 4.691927400000000369e-16 3.505914400000000176e-17
2.033739999999999881e+00 5.231692800000001091e-16 2.269673400000000223e-17
2.037090000000000067e+00 4.497285199999999835e-16 7.599624000000000138e-17
2.040430000000000188e+00 4.834357999999999895e-16 4.672456799999999886e-17
2.043769999999999865e+00 6.180074000000000323e-16 7.305912000000000849e-17
2.047099999999999920e+00 5.390462000000000461e-16 2.785681999999999750e-17
2.050419999999999909e+00 5.966576000000000537e-16 6.336615999999999594e-17
2.053749999999999964e+00 5.200830999999999963e-16 4.697623000000000199e-17
2.057059999999999889e+00 6.887094000000000125e-16 3.012258999999999896e-17
2.060379999999999878e+00 5.377597600000000291e-16 1.919022800000000306e-17
2.063680000000000181e+00 7.231730000000000268e-16 1.704040000000000063e-17
2.066990000000000105e+00 7.135218000000000762e-16 3.461492200000000065e-17
2.070289999999999964e+00 6.812448000000000253e-16 4.442811600000000310e-17
2.073580000000000201e+00 7.825360000000001200e-16 2.672286200000000445e-17
2.076869999999999994e+00 6.824802000000000611e-16 3.379207600000000002e-17
2.080159999999999787e+00 6.997700000000000290e-16 6.826136000000001285e-17
2.083439999999999959e+00 6.505221999999999666e-16 5.008926400000000572e-17
2.086720000000000130e+00 6.753926000000000403e-16 2.891027400000000283e-17
2.089989999999999792e+00 6.977980000000000829e-16 3.748424000000000170e-17
2.093259999999999899e+00 6.483878000000000714e-16 4.512202800000000246e-17
2.096519999999999939e+00 7.265834000000000438e-16 1.368945000000000076e-17
2.099779999999999980e+00 6.248920000000000180e-16 2.099478200000000126e-17
2.103040000000000020e+00 6.454414000000000360e-16 3.735698800000000206e-17
2.106289999999999996e+00 6.932102000000000402e-16 4.086053600000000316e-17
2.109529999999999905e+00 6.460214000000000375e-16 4.969416799999999884e-17
2.112769999999999815e+00 6.159426000000000308e-16 5.383571600000000533e-17
2.116010000000000169e+00 5.623245000000000126e-16 4.975089200000000316e-17
2.119240000000000013e+00 5.342884600000000312e-16 2.690817199999999811e-17
2.122469999999999857e+00 4.976341999999999956e-16 5.766887799999999822e-17
2.125690000000000079e+00 5.315786999999999893e-16 3.675871799999999885e-17
2.128909999999999858e+00 5.243629200000000707e-16 2.546861200000000051e-17
2.132120000000000015e+00 5.419722999999999892e-16 2.991889400000000171e-17
2.135330000000000172e+00 4.805427600000000106e-16 4.415574799999999808e-17
2.138529999999999820e+00 5.029916600000000114e-16 2.764802000000000212e-17
2.141729999999999912e+00 4.805305800000000342e-16 2.186727600000000012e-17
2.144930000000000003e+00 4.389010800000000447e-16 3.773126200000000205e-17
2.148120000000000029e+00 3.968719600000000691e-16 6.178565999999999422e-17
2.151299999999999990e+00 3.834884600000000263e-16 4.346873800000000346e-17
2.154479999999999951e+00 3.124964600000000453e-16 4.044595200000000066e-17
2.157659999999999911e+00 3.444480800000000066e-16 6.554696000000000671e-18
2.160829999999999806e+00 3.021452000000000153e-16 3.125631600000000051e-17
2.164000000000000146e+00 3.382531000000000571e-16 2.448765800000000153e-17
2.167159999999999975e+00 3.093818600000000203e-16 2.878615400000000260e-17
2.170310000000000183e+00 3.380379199999999963e-16 2.793169800000000466e-17
2.173470000000000013e+00 2.761159600000000254e-16 1.596966200000000222e-17
2.176610000000000156e+00 1.885533600000000134e-16 2.459002800000000109e-17
2.179759999999999920e+00 2.542418400000000292e-16 2.720838000000000128e-17
2.182889999999999997e+00 2.424237600000000161e-16 8.547576000000000963e-17
2.186030000000000140e+00 2.251995000000000319e-16 6.146317999999999869e-17
2.189150000000000151e+00 2.239925200000000069e-16 4.220509200000000438e-17
2.192279999999999784e+00 1.247197200000000092e-16 4.968546799999999980e-17
2.195399999999999796e+00 1.090307200000000121e-16 2.722618600000000145e-17
2.198510000000000186e+00 1.223202600000000111e-16 4.058921200000000000e-17
2.201620000000000132e+00 4.111701200000000115e-17 1.469308200000000035e-17
2.210910000000000153e+00 8.835894000000000109e-17 2.280699200000000280e-17
2.213999999999999968e+00 1.092319800000000029e-16 1.425361599999999961e-16
2.217089999999999783e+00 9.222521999999999466e-17 3.370020400000000305e-17
2.220169999999999977e+00 1.041877200000000140e-16 5.607266000000000621e-17
2.223240000000000105e+00 8.722156000000000537e-17 2.743672600000000094e-17
2.226309999999999789e+00 8.219412000000000804e-17 3.920492600000000277e-17
2.229369999999999852e+00 5.789368599999999946e-17 1.147193600000000102e-16
2.232429999999999914e+00 8.094828000000000296e-17 3.081366000000000218e-17
2.235479999999999912e+00 8.630980000000000276e-17 9.298096000000000263e-18
2.238529999999999909e+00 6.868069999999999848e-17 3.577016600000000211e-17
2.241579999999999906e+00 2.971398000000000434e-17 1.520400400000000127e-17
2.244610000000000216e+00 2.386560800000000259e-17 1.676983000000000223e-17
2.247650000000000148e+00 5.609887600000000215e-17 4.111973799999999847e-17
2.250680000000000014e+00 5.358057400000000013e-17 6.071208000000001199e-17
2.259729999999999794e+00 5.949872000000001400e-17 1.727019600000000116e-17
2.262739999999999974e+00 7.260208000000000033e-18 1.116389800000000056e-17
2.268740000000000201e+00 3.688724600000000418e-17 3.554193600000000436e-17
2.271729999999999805e+00 5.538814399999999890e-17 4.426026400000000385e-17
2.274709999999999788e+00 4.624693800000000613e-17 3.461933000000000575e-17
2.280670000000000197e+00 4.111127000000000327e-17 2.228336800000000292e-17
2.283640000000000114e+00 7.697411999999999421e-17 3.261241400000000307e-17
2.286610000000000031e+00 3.030250600000000666e-17 4.265581000000000198e-17
2.292520000000000113e+00 7.927382000000000671e-17 9.959934000000000793e-18
2.298420000000000130e+00 1.635623199999999908e-17 1.466390800000000017e-17
2.301359999999999850e+00 1.584728199999999995e-17 2.714927800000000232e-17
2.304289999999999949e+00 3.545302200000000237e-17 5.683176399999999893e-17
2.307220000000000049e+00 8.862516000000000613e-17 1.519060600000000004e-17
2.310150000000000148e+00 1.571440400000000127e-17 6.215976000000000211e-17
2.315980000000000150e+00 1.577414399999999999e-17 8.004116000000000312e-17
2.318890000000000118e+00 3.479576600000000520e-17 9.725962000000000849e-17
2.321790000000000020e+00 9.168002000000000160e-17 7.664642000000000172e-17
2.324689999999999923e+00 2.852515400000000068e-17 2.470521600000000152e-17
2.330480000000000107e+00 4.727319000000000075e-17 6.042382000000000609e-17
2.333359999999999879e+00 4.759596000000000570e-17 4.486126000000000437e-17
2.344850000000000101e+00 4.575098000000000614e-17 2.045387400000000213e-17
2.347710000000000186e+00 9.446518000000000227e-17 8.686428000000000137e-17
2.350560000000000205e+00 1.900288799999999894e-17 3.740594000000000420e-17
2.353409999999999780e+00 8.216686000000001023e-18 4.107884800000000176e-17
2.356259999999999799e+00 4.246690400000000432e-17 4.589447200000000932e-17
2.359100000000000197e+00 5.877314000000000557e-17 7.200584000000000758e-17
2.361940000000000150e+00 5.146728600000000414e-17 1.968653399999999956e-17
2.364770000000000039e+00 5.401296400000000897e-17 4.495272599999999926e-17
2.370420000000000194e+00 3.784111400000000361e-17 2.029524400000000285e-17
2.376050000000000217e+00 5.973826000000000310e-17 6.670406000000001267e-17
2.378859999999999975e+00 4.629154000000000259e-17 2.150976400000000153e-17
2.387270000000000003e+00 1.488610600000000024e-19 1.149113400000000078e-16
2.395640000000000214e+00 9.911272000000001290e-17 4.036086600000000342e-17
2.398429999999999840e+00 8.657892000000000338e-17 7.029426000000001379e-17
2.401209999999999845e+00 3.247315600000000058e-17 3.226342800000000218e-17
2.403989999999999849e+00 4.339739800000000396e-17 4.055267200000000281e-17
2.406759999999999788e+00 8.045006000000000716e-17 5.137535600000000774e-17
2.417829999999999924e+00 4.308083399999999840e-17 1.641869800000000129e-17
2.420589999999999797e+00 8.185481999999999629e-17 6.410855999999999593e-17
2.423350000000000115e+00 7.921118000000000625e-17 9.253668000000000210e-17
2.426099999999999923e+00 1.318908400000000059e-16 5.989601999999999878e-17
2.428859999999999797e+00 4.783706600000000374e-17 4.198295200000000103e-17
2.431610000000000049e+00 1.106065799999999987e-16 8.672740000000000584e-17
2.439849999999999852e+00 1.431092000000000181e-16 9.127981999999999660e-17
2.442600000000000104e+00 2.518238200000000199e-18 1.039835600000000029e-16
2.448090000000000099e+00 1.274898000000000132e-16 8.810838000000001157e-17
2.453580000000000094e+00 5.587412600000000033e-17 4.215416800000000352e-17
2.461809999999999832e+00 1.329017800000000000e-16 1.150766400000000018e-16
2.464550000000000018e+00 4.316940000000000389e-17 3.073518600000000026e-17
2.467299999999999827e+00 9.717494000000000718e-17 1.557653800000000083e-16
2.472789999999999822e+00 6.471408000000000040e-17 8.068264000000000443e-17
2.475540000000000074e+00 1.913251799999999999e-16 1.352571599999999965e-16
2.481050000000000200e+00 1.382064600000000275e-16 3.694501400000000419e-17
2.483810000000000073e+00 7.201106000000000454e-17 4.954864599999999753e-17
2.486559999999999881e+00 1.453219000000000156e-16 2.573999400000000124e-16
2.489329999999999821e+00 8.900506000000000517e-17 1.129132400000000030e-16
2.492090000000000138e+00 1.188420000000000090e-16 1.397655000000000225e-16
2.497640000000000082e+00 2.282131800000000089e-17 3.048648200000000569e-16
